outer_fold,curated_id,inner_basket,source_molecule_fold
3,SSCP-7fcde8aabe62fb2d,2,2
3,SSCP-7fd507d8ece71bb1,2,2
3,SSCP-7ffc785e87b7989f,2,2
3,SSCP-8006c5f5d64c5c6f,2,2
3,SSCP-8058373540028171,2,2
3,SSCP-80c50b0f9520eff7,2,2
3,SSCP-8136585581ff8d42,2,2
3,SSCP-81585062e5df5343,2,2
3,SSCP-81ad6cc5b50f6446,2,2
3,SSCP-81d5e90aeb9e8344,2,2
3,SSCP-82175eb2a2db6119,2,2
3,SSCP-8236633ad8bf6594,2,2
3,SSCP-823de5ded496d7b7,2,2
3,SSCP-827f23cf7528aab4,2,2
3,SSCP-833c7027ff488fc8,2,2
3,SSCP-83a64d956fbdb419,2,2
3,SSCP-844e5a1520afcf1a,2,2
3,SSCP-845cc4cb8915fc74,2,2
3,SSCP-846da4f85c6e0c62,2,2
3,SSCP-84838f44676821d0,2,2
3,SSCP-84dbd35854d03b04,2,2
3,SSCP-8535f92511dc0c06,2,2
3,SSCP-8544c54df87c319a,2,2
3,SSCP-8585cc1ca670c5c8,2,2
3,SSCP-8595f97dd7b52161,2,2
3,SSCP-85d28656d78e8ff1,2,2
3,SSCP-860440df9d2ddf13,2,2
3,SSCP-8622198799c1ac78,2,2
3,SSCP-8629ba7bf70103c8,2,2
3,SSCP-86596ef6e8cce561,2,2
3,SSCP-869268142927832b,2,2
3,SSCP-86babc5e6f16cbb4,2,2
3,SSCP-86c672ce36d8f4a0,2,2
3,SSCP-86eb5e986b2341f2,2,2
3,SSCP-875bf9028de981db,2,2
3,SSCP-8793526dc8e494fa,2,2
3,SSCP-879eadae3cca1716,2,2
3,SSCP-87baeb6baa1b9077,2,2
3,SSCP-88079f9ddd2d39fc,2,2
3,SSCP-880e8f917952bcb5,2,2
3,SSCP-881084b3802ff6b1,2,2
3,SSCP-881a633a11061b14,2,2
3,SSCP-88379c3817d94845,2,2
3,SSCP-890a1df45368c275,2,2
3,SSCP-890ccbc0efcee2a4,2,2
3,SSCP-892a904c7decf61f,2,2
3,SSCP-8974476f9784f25c,2,2
3,SSCP-89822cf5b2282bdb,2,2
3,SSCP-898d8c169d9cb96b,2,2
3,SSCP-89a001170812fa1e,2,2
3,SSCP-89eaf7836078b298,2,2
3,SSCP-89f6b84f72d112db,2,2
3,SSCP-8a3588a3e9a9bcb4,2,2
3,SSCP-8a45ab783c106f75,2,2
3,SSCP-8a4d0b9a36d09cbf,2,2
3,SSCP-8a64676636933234,2,2
3,SSCP-8ac2e248c0c791f6,2,2
3,SSCP-8ade04e9c52962ff,2,2
3,SSCP-8b0da5722d27592c,2,2
3,SSCP-8b4ebd8a4ec4ee6a,2,2
3,SSCP-8bc65126500af247,2,2
3,SSCP-8bf27c7f47054158,2,2
3,SSCP-8c322fe41faf94ac,2,2
3,SSCP-8c40713cee28032b,2,2
3,SSCP-8d201aa4cd5ecb0f,2,2
3,SSCP-8d213d61c0b1f085,2,2
3,SSCP-8d46d5004756f506,2,2
3,SSCP-8d9850f291a3822a,2,2
3,SSCP-8da7c7308243a86a,2,2
3,SSCP-8dfdbf929bbb4ed8,2,2
3,SSCP-8e06d93ddc59a01f,2,2
3,SSCP-8e1787037e6e0b46,2,2
3,SSCP-8e18c89d72193bac,2,2
3,SSCP-8e3a250b1d041504,2,2
3,SSCP-8e48a0a6fc107f13,2,2
3,SSCP-8e93dac81a4b28fd,2,2
3,SSCP-8e9a301971cf6122,2,2
3,SSCP-8ee5e8d5cd7f950a,2,2
3,SSCP-8f271cbab24b4d01,2,2
3,SSCP-8f59350109d6b47a,2,2
3,SSCP-8f6232435eabf10a,2,2
3,SSCP-8fbb91103e5d1595,2,2
3,SSCP-8fcb0c787d83667a,2,2
3,SSCP-901e50ab9dbbb216,2,2
3,SSCP-902cdd1b969a3b97,2,2
3,SSCP-90549f983c761a5e,2,2
3,SSCP-907defa035dfc7d5,2,2
3,SSCP-908631cc6ab0fbbf,2,2
3,SSCP-90d7a129bfdf463c,2,2
3,SSCP-90ec06138c1f1632,2,2
3,SSCP-90f9784ed10753e6,2,2
3,SSCP-9159e4e4de54abf6,2,2
3,SSCP-916a79be4eece91e,2,2
3,SSCP-923324cbf923d232,2,2
3,SSCP-9267299435194b0f,2,2
3,SSCP-92ed99abcd75a7f1,2,2
3,SSCP-9309ab610acfdb82,2,2
3,SSCP-93368e314e12452a,2,2
3,SSCP-939ec57168cefa47,2,2
3,SSCP-9408821b065c219a,2,2
3,SSCP-9456588b72f06d64,2,2
3,SSCP-94604ad73189c47d,2,2
3,SSCP-94788a3502b76f03,2,2
3,SSCP-94f8dcfff52c2066,2,2
3,SSCP-950ddd0173703359,2,2
3,SSCP-951cb4cc4ebdfc95,2,2
3,SSCP-9580281d18a5c7d9,2,2
3,SSCP-95e1d638416fa9f5,2,2
3,SSCP-961d1c321d0cf6ec,2,2
3,SSCP-9668072b4567174f,2,2
3,SSCP-966a0502bd3b8a55,2,2
3,SSCP-969a21950c11ea89,2,2
3,SSCP-969c7169dd308cfc,2,2
3,SSCP-96d1a680dac2f100,2,2
3,SSCP-973c5b5af0f5c32c,2,2
3,SSCP-97490b2ea7937485,2,2
3,SSCP-9757102c5284deaa,2,2
3,SSCP-97576014dcb71310,2,2
3,SSCP-985572e40e9550cb,2,2
3,SSCP-986b9218c3a9d07b,2,2
3,SSCP-9876428e856afdfa,2,2
3,SSCP-988e2fd1f21991c8,2,2
3,SSCP-98dc379a448834ac,2,2
3,SSCP-98e75ece72e66ecc,2,2
3,SSCP-992b21e49ddea21d,2,2
3,SSCP-99d8651aed85aa3d,2,2
3,SSCP-9a018f0c4bd11aca,2,2
3,SSCP-9a0a95984ec63d4e,2,2
3,SSCP-9a0fb7c581732db7,2,2
3,SSCP-9a97d435043ad3e8,2,2
3,SSCP-9aabc7567302a0c2,2,2
3,SSCP-9b1198312a951a9b,2,2
3,SSCP-9b72770dc9e588cd,2,2
3,SSCP-9bc00d5e281d61ba,2,2
3,SSCP-9bde22ecdd822756,2,2
3,SSCP-9bdf8ae142f7dd6b,2,2
3,SSCP-9be4e160b4d91b3a,2,2
3,SSCP-9c07888fc59135b0,2,2
3,SSCP-9cbad76d4da2e4cd,2,2
3,SSCP-9cdf1e4b1e90c4c3,2,2
3,SSCP-9d49113764fe7ae8,2,2
3,SSCP-9d5df21fc53efbbe,2,2
3,SSCP-9dd91f4faa1f73e7,2,2
3,SSCP-9dec4462d94f81b0,2,2
3,SSCP-9e3830139ebd06fe,2,2
3,SSCP-9e95bf37b0c9e68c,2,2
3,SSCP-9edddbb95d1d3ab1,2,2
3,SSCP-9ef4b2f391ebb421,2,2
3,SSCP-9ef800787eb9c187,2,2
3,SSCP-9f16dcda9e1775d3,2,2
3,SSCP-9f37dfdc6fb5e106,2,2
3,SSCP-9f5e9ccb824f9212,2,2
3,SSCP-9f76b98ddcfcc9f0,2,2
3,SSCP-9f7e0ac2e11d7f39,2,2
3,SSCP-9f8756b22fac9d56,2,2
3,SSCP-9fc049a757a34884,2,2
3,SSCP-9fe3f2cb9849368d,2,2
3,SSCP-9ff8922ce9620f39,2,2
3,SSCP-9fff12b0cc65ff5b,2,2
3,SSCP-a03ed164246c321f,2,2
3,SSCP-a0a570a5c6e38611,2,2
3,SSCP-a11d46ff8c2f711d,2,2
3,SSCP-a156fa2807aad0dd,2,2
3,SSCP-a15a4dd30b9cf821,2,2
3,SSCP-a16c3667168bc2ac,2,2
3,SSCP-a19ddb7c1cfa7825,2,2
3,SSCP-a1d9abb5ea21041a,2,2
3,SSCP-a1e18b3d7e9e55a9,2,2
3,SSCP-a20271a65365cf88,2,2
3,SSCP-a215d7f8e2cd5949,2,2
3,SSCP-a22439c4a1d1257a,2,2
3,SSCP-a25014698399b3cf,2,2
3,SSCP-a282b514c040917f,2,2
3,SSCP-a2f3fcb2fc410da1,2,2
3,SSCP-a3146e09eeab8bef,2,2
3,SSCP-a31bd1d96bb8fdeb,2,2
3,SSCP-a33281cf3ab9c57c,2,2
3,SSCP-a33f92e9103a455d,2,2
3,SSCP-a355d58ded58435c,2,2
3,SSCP-a35882838c899f73,2,2
3,SSCP-a3dbcd30c03fab54,2,2
3,SSCP-a3f47bb93639a1d5,2,2
3,SSCP-a3fdc4bb7457e5ad,2,2
3,SSCP-a44d5e0c7ff720ca,2,2
3,SSCP-a45829f890dbc80d,2,2
3,SSCP-a47f97121d419e9c,2,2
3,SSCP-a4b3d40d2c9a6fa7,2,2
3,SSCP-a4c6e646d8cd613b,2,2
3,SSCP-a504086ecb64c79e,2,2
3,SSCP-a5261e0a58c3bc44,2,2
3,SSCP-a599feacb354f5d3,2,2
3,SSCP-a59ba08eb62949b5,2,2
3,SSCP-a5d7b42fff193596,2,2
3,SSCP-a5dba76664418451,2,2
3,SSCP-a65a339b09f329bb,2,2
3,SSCP-a694b53af398b81e,2,2
3,SSCP-a71ff8ab4dbd1515,2,2
3,SSCP-a7af7ca72457cb2b,2,2
3,SSCP-a7eec55ed75aafff,2,2
3,SSCP-a7f2ee9fb9d2e12c,2,2
3,SSCP-a809bbe553658ff3,2,2
3,SSCP-a857bb9278cb8d6f,2,2
3,SSCP-a87f60ad287aa8d3,2,2
3,SSCP-a89a3ab2f425c3f6,2,2
3,SSCP-a8a49c90a408c497,2,2
3,SSCP-a8a8a067ba967fbd,2,2
3,SSCP-a8f40688d5c4437d,2,2
3,SSCP-a90d433649ab3b98,2,2
3,SSCP-a932ca95052ae2a9,2,2
3,SSCP-a950321bc72f5142,2,2
3,SSCP-a953a9cd549281ea,2,2
3,SSCP-a9bbdce40ecfa640,2,2
3,SSCP-a9c501cb868d7cec,2,2
3,SSCP-a9f24d919cbb07d7,2,2
3,SSCP-a9f82eede7acc4b3,2,2
3,SSCP-aa11a0f14b67fd58,2,2
3,SSCP-aa2f76086367acda,2,2
3,SSCP-aa52d8cafcbf58ab,2,2
3,SSCP-aa84c4f8e59b2586,2,2
3,SSCP-aaf3ca3d61366011,2,2
3,SSCP-ab190c5c16ac1198,2,2
3,SSCP-ab22c4e3a4d9fb41,2,2
3,SSCP-ab3aecffe9c1cbaf,2,2
3,SSCP-ab3e0c473192d4ab,2,2
3,SSCP-ab5c78e91c8de8fe,2,2
3,SSCP-ab80cd077a283c90,2,2
3,SSCP-ab87339afc7e3db2,2,2
3,SSCP-aba852a195a8b0fe,2,2
3,SSCP-abb6c44649543be8,2,2
3,SSCP-abdc67adb7ec2c74,2,2
3,SSCP-abf1c19d05cab9bc,2,2
3,SSCP-ac0a8a0c2295f8d9,2,2
3,SSCP-ac1d3a1380e29957,2,2
3,SSCP-ac45a6eb6bf7777d,2,2
3,SSCP-ac536e9f3cd4d684,2,2
3,SSCP-ac57dcd68c170f24,2,2
3,SSCP-ac6d89cc9db882f3,2,2
3,SSCP-ac784d1771ca50fb,2,2
3,SSCP-ac85097311421127,2,2
3,SSCP-ace9baf280ae2bd9,2,2
3,SSCP-ad74acc2bed9f285,2,2
3,SSCP-ada9ebaf1ea0d892,2,2
3,SSCP-adc5cc0641a14b4c,2,2
3,SSCP-ade028fd16bd0541,2,2
3,SSCP-ae49ecdfb175d0af,2,2
3,SSCP-ae545d29cda16a73,2,2
3,SSCP-ae6eead5e863f296,2,2
3,SSCP-ae85f41859d89944,2,2
3,SSCP-aec8c5eda2063620,2,2
3,SSCP-aefbc07b01f03eee,2,2
3,SSCP-aff45221e4a7f54e,2,2
3,SSCP-aff4bf61e576d476,2,2
3,SSCP-b0134a5ac756d3cf,2,2
3,SSCP-b06f7e8a7200665c,2,2
3,SSCP-b094ebdfa9df2b1d,2,2
3,SSCP-b0b35bdc40ace38e,2,2
3,SSCP-b0d8fe57c5c071bb,2,2
3,SSCP-b0e8a1850fe19700,2,2
3,SSCP-b130304f62912e6e,2,2
3,SSCP-b1964409bbc91f68,2,2
3,SSCP-b1e91dd352197de7,2,2
3,SSCP-b219d759089ac773,2,2
3,SSCP-b22f5b1cab3d4692,2,2
3,SSCP-b27817e2a076529e,2,2
3,SSCP-b27db484fc9788c8,2,2
3,SSCP-b2c564cc2eca1474,2,2
3,SSCP-b2f74b487553eb7b,2,2
3,SSCP-b3519234055b3fb4,2,2
3,SSCP-b35f8401efd6dea3,2,2
3,SSCP-b3a96c9ddc6c0af6,2,2
3,SSCP-b3bcb31f0ded5afc,2,2
3,SSCP-b3f3da07c64c3757,2,2
3,SSCP-b3fcdb3f59ab6dd7,2,2
3,SSCP-b3fdbbb9917d0dc2,2,2
3,SSCP-b40f07066b5dd11f,2,2
3,SSCP-b436499db87f08e6,2,2
3,SSCP-b460edef6b41bb55,2,2
3,SSCP-b477929fcd0a70eb,2,2
3,SSCP-b48804e080a7b941,2,2
3,SSCP-b4966eac71787b12,2,2
3,SSCP-b4a10b903949d5ff,2,2
3,SSCP-b4ada21738b9dbeb,2,2
3,SSCP-b52810ab1a869d9d,2,2
3,SSCP-b5570dbcfd185227,2,2
3,SSCP-b559627740991635,2,2
3,SSCP-b594f624429381bc,2,2
3,SSCP-b5c8ec9a0062db9e,2,2
3,SSCP-b5ee54ec9e023981,2,2
3,SSCP-b6b28c7b090f29e3,2,2
3,SSCP-b6d3ee688795cffc,2,2
3,SSCP-b6deb9fad959ebbd,2,2
3,SSCP-b6e0202ef24ac683,2,2
3,SSCP-b6fa2ba06e7aa890,2,2
3,SSCP-b70cb8a261656842,2,2
3,SSCP-b71006345e37dbb7,2,2
3,SSCP-b7471723c584fb58,2,2
3,SSCP-b79b57ec6aaf1813,2,2
3,SSCP-b7a1a35c2332fe79,2,2
3,SSCP-b7bc11f3674f74ab,2,2
3,SSCP-b7e07eef17bbf826,2,2
3,SSCP-b822e543140861cc,2,2
3,SSCP-b823ff608aa439b8,2,2
3,SSCP-b86f03748a2a8c4c,2,2
3,SSCP-b8a21e8b6fc31a1b,2,2
3,SSCP-b8a95a4d787fd7d3,2,2
3,SSCP-b8b1309741d82cbd,2,2
3,SSCP-b8d8263728004d84,2,2
3,SSCP-b940c9081bb41d20,2,2
3,SSCP-b942e18529c4a661,2,2
3,SSCP-b9940046f9eb519f,2,2
3,SSCP-b99a2ac65f8cb3ed,2,2
3,SSCP-b9a2306d6e54cdc4,2,2
3,SSCP-b9bc01073ebd69c3,2,2
3,SSCP-b9cf3dfbe475f902,2,2
3,SSCP-ba2bcdae1b049a38,2,2
3,SSCP-ba3681ba6f72e06c,2,2
3,SSCP-ba3b4d201570a963,2,2
3,SSCP-ba7f0a2bb7147b13,2,2
3,SSCP-ba837053c56fd66b,2,2
3,SSCP-bb4cd2d7ced7d162,2,2
3,SSCP-bb5dc317c0a26048,2,2
3,SSCP-bb62ef2710fa6757,2,2
3,SSCP-bba1bcd2fa49cbd4,2,2
3,SSCP-bba6f35e3dc8af04,2,2
3,SSCP-bbfe8dbc86f5d517,2,2
3,SSCP-bc39936afac258cd,2,2
3,SSCP-bc68b1db276c7fad,2,2
3,SSCP-bce3d5bfa9f1ec02,2,2
3,SSCP-bce60069e7e3d0f5,2,2
3,SSCP-bd69b70428b3404a,2,2
3,SSCP-bd976946914886a5,2,2
3,SSCP-bd9b479b09896c97,2,2
3,SSCP-bda989dc28ca9778,2,2
3,SSCP-bdb16c5bc4576002,2,2
3,SSCP-bddebe0f460c4afe,2,2
3,SSCP-be100b62d2556b2d,2,2
3,SSCP-be61179547fffaff,2,2
3,SSCP-bef21a651475429c,2,2
3,SSCP-bef52efddf68f55a,2,2
3,SSCP-befd6eaffbe7f287,2,2
3,SSCP-bf3a641ef893e416,2,2
3,SSCP-bf3ba2d6d0a36cbe,2,2
3,SSCP-bf3d4b6ae92eb2ef,2,2
3,SSCP-bf779f6c0a01d535,2,2
3,SSCP-bfea02f77ccc128f,2,2
3,SSCP-bff4ac797cf87ed2,2,2
3,SSCP-c0e260357d779dfc,2,2
3,SSCP-c101b7a4bec8d0b2,2,2
3,SSCP-c1122d03d19db64a,2,2
3,SSCP-c132c46e12b01f6a,2,2
3,SSCP-c185807c05eda0ea,2,2
3,SSCP-c1bde980d11b74aa,2,2
3,SSCP-c1f5e40a92b69481,2,2
3,SSCP-c21cb3f74ed34aa3,2,2
3,SSCP-c26785e93cac04d5,2,2
3,SSCP-c27f91dd5394e8f4,2,2
3,SSCP-c28038e4008e3141,2,2
3,SSCP-c2b7796dd7a8e0ac,2,2
3,SSCP-c370d26fcf1127af,2,2
3,SSCP-c375826a551c61d9,2,2
3,SSCP-c39e5488c200945e,2,2
3,SSCP-c3ce5e35e86eb333,2,2
3,SSCP-c3f8f38b68cb9d7e,2,2
3,SSCP-c41e6531ee088f4c,2,2
3,SSCP-c444e8cca906a4dc,2,2
3,SSCP-c4a261662546c2e6,2,2
3,SSCP-c4df77c40d0bac6a,2,2
3,SSCP-c506f1539800c55f,2,2
3,SSCP-c51a62982bae7b81,2,2
3,SSCP-c55e048b7fc07dd5,2,2
3,SSCP-c5641ffa39953e1a,2,2
3,SSCP-c56cc0396fbc77c9,2,2
3,SSCP-c5729bf76c2ca203,2,2
3,SSCP-c57e5184c3ea9246,2,2
3,SSCP-c58763206e12e6dc,2,2
3,SSCP-c5e16b903439e85d,2,2
3,SSCP-c65980effe09814a,2,2
3,SSCP-c67d19f504068604,2,2
3,SSCP-c71414336feb5f32,2,2
3,SSCP-c72b488ee873d7cc,2,2
3,SSCP-c7472d319239e8bb,2,2
3,SSCP-c77270452867e4a5,2,2
3,SSCP-c7969aa4c9749852,2,2
3,SSCP-c7b2715af5c1e0ba,2,2
3,SSCP-c7b5e637b0dec4d3,2,2
3,SSCP-c7c62106ddf321b4,2,2
3,SSCP-c7f2757cc6220b39,2,2
3,SSCP-c7fc358b81cdc669,2,2
3,SSCP-c82a0eccd13aebfe,2,2
3,SSCP-c8456910c410e4e3,2,2
3,SSCP-c8c72b336d6fde2e,2,2
3,SSCP-c8c834f7865a40ce,2,2
3,SSCP-c927da440ac86c02,2,2
3,SSCP-c96c5b1ed069e660,2,2
3,SSCP-c9cac46a08690b33,2,2
3,SSCP-ca088f01690094b5,2,2
3,SSCP-ca0bc737f01dedec,2,2
3,SSCP-ca14c10fda74a36c,2,2
3,SSCP-ca27b3c57990a800,2,2
3,SSCP-ca3044e9745737e6,2,2
3,SSCP-ca4086211d6dd7c5,2,2
3,SSCP-ca5783d96bdbac01,2,2
3,SSCP-ca5ad25415dba058,2,2
3,SSCP-ca950d29c47c8513,2,2
3,SSCP-caa0a08020cb47f1,2,2
3,SSCP-caa95ad80e832ca3,2,2
3,SSCP-cad6e2b4eace0fa7,2,2
3,SSCP-cb4fabae73c3c4c8,2,2
3,SSCP-cb60406ca5f737c6,2,2
3,SSCP-cb78b3baa4e95618,2,2
3,SSCP-cc62d840f715f0f7,2,2
3,SSCP-cc73b9c507e1916e,2,2
3,SSCP-cc744f9860a502cd,2,2
3,SSCP-cc75e0d3c8bc9f42,2,2
3,SSCP-cc91bad8966e5d8b,2,2
3,SSCP-cc93e8db88f4c534,2,2
3,SSCP-cc9e759220dae3ca,2,2
3,SSCP-ccb04c3c1f40e261,2,2
3,SSCP-ccb074e8350e8caf,2,2
3,SSCP-ccf9052c0f321ca3,2,2
3,SSCP-cd15c643d90bd611,2,2
3,SSCP-cd29aff043d24686,2,2
3,SSCP-cd2ccde2be18692c,2,2
3,SSCP-cd3a0370daa2b653,2,2
3,SSCP-ce0fe6d75684b152,2,2
3,SSCP-ce2ced7f013b8614,2,2
3,SSCP-ce506cc3838561bf,2,2
3,SSCP-ce82a654d4c68493,2,2
3,SSCP-cf1c92a8d1b52f27,2,2
3,SSCP-cf8ffe91fb45a811,2,2
3,SSCP-cfa66e8f9be1aa95,2,2
3,SSCP-cfb0d60633dc103d,2,2
3,SSCP-d02a20b38f7f6957,2,2
3,SSCP-d03d5c5b83575e7f,2,2
3,SSCP-d0807a39bb21e9b6,2,2
3,SSCP-d0cbec70fa4de23c,2,2
3,SSCP-d0d70e962ede2339,2,2
3,SSCP-d0f13288c42d4d12,2,2
3,SSCP-d0feb6dff4b27fe7,2,2
3,SSCP-d1467ae0af7ff6ba,2,2
3,SSCP-d14a7568bf97093e,2,2
3,SSCP-d15626d27a5ec3a7,2,2
3,SSCP-d15ac5913f934e23,2,2
3,SSCP-d15aeb6c74bcc898,2,2
3,SSCP-d15f730f106c127e,2,2
3,SSCP-d223076a555cb56d,2,2
3,SSCP-d28a655f922fad50,2,2
3,SSCP-d2987fbd7a9f67f8,2,2
3,SSCP-d29a57755537188f,2,2
3,SSCP-d2f85e75bf19e84d,2,2
3,SSCP-d308d1d5a3fe3c50,2,2
3,SSCP-d33a7d8946b1b14f,2,2
3,SSCP-d33aca27900dfaed,2,2
3,SSCP-d3674f680a36aa0b,2,2
3,SSCP-d3a6cb24e81544c2,2,2
3,SSCP-d3d6cf3d6fbea1e1,2,2
3,SSCP-d3fd8faea75b7ca3,2,2
3,SSCP-d456eef0e76cc380,2,2
3,SSCP-d4a4ce3cedfb51f3,2,2
3,SSCP-d4ad67aa75b4f322,2,2
3,SSCP-d4d544510d837c1f,2,2
3,SSCP-d52112565b08c921,2,2
3,SSCP-d5419e61565db464,2,2
3,SSCP-d57a2e9d5ae51526,2,2
3,SSCP-d59a25cccfc2445e,2,2
3,SSCP-d5aafb48fe2b9c64,2,2
3,SSCP-d64dcff058f5c124,2,2
3,SSCP-d7622b3cf0d6c6dd,2,2
3,SSCP-d787d7e185c04d36,2,2
3,SSCP-d79af7d97353dbe1,2,2
3,SSCP-d79ba25a7c076b7c,2,2
3,SSCP-d7d7cb6d8ec28b6c,2,2
3,SSCP-d7ef109384ec90f8,2,2
3,SSCP-d80b5131544810e2,2,2
3,SSCP-d82937b81cdc91d1,2,2
3,SSCP-d846c2ef7113a8c9,2,2
3,SSCP-d8571dfdae15dccd,2,2
3,SSCP-d8ec9431d4191470,2,2
3,SSCP-d8fb437d78b4509a,2,2
3,SSCP-d92361deded9a5e7,2,2
3,SSCP-d92dd04739b1a871,2,2
3,SSCP-d9344f539477717c,2,2
3,SSCP-d948e5ef16b3a1cb,2,2
3,SSCP-d979eacd2f1d3376,2,2
3,SSCP-d97d163137035811,2,2
3,SSCP-d97e31cbfcb3ac9e,2,2
3,SSCP-d9855b6bc4d50593,2,2
3,SSCP-d9a243f225fcbc09,2,2
3,SSCP-d9b4f2713419f088,2,2
3,SSCP-d9b7669f7f4a7b88,2,2
3,SSCP-d9fc8f01479f244c,2,2
3,SSCP-da3fe8d6efe6d077,2,2
3,SSCP-da54775fd262a1b2,2,2
3,SSCP-daadd723beef45bd,2,2
3,SSCP-dabdb80a9e49d9a3,2,2
3,SSCP-db56b0c479acfacb,2,2
3,SSCP-db73c9edb05c2a31,2,2
3,SSCP-dbd9040dc50b70ea,2,2
3,SSCP-dc54d618c2af7e07,2,2
3,SSCP-dc7eec55b61b56a6,2,2
3,SSCP-dc8f116eb38d5119,2,2
3,SSCP-dcb096137c7c8840,2,2
3,SSCP-dcc14b98b1211c00,2,2
3,SSCP-dcdae5832e6f2fb2,2,2
3,SSCP-dcdb8587837da06c,2,2
3,SSCP-dce905e2da9a6a2a,2,2
3,SSCP-dcf576a7c9326616,2,2
3,SSCP-dd15b8c80e15c790,2,2
3,SSCP-dd795d7b2874014b,2,2
3,SSCP-dd8ec10f3cf52a47,2,2
3,SSCP-ddb5d76b729cc5aa,2,2
3,SSCP-dde5d9a5ccdd9275,2,2
3,SSCP-de0681ef8b59e761,2,2
3,SSCP-de2d7cad4735fb0e,2,2
3,SSCP-de419e2feb06931c,2,2
3,SSCP-de4f0d72f7ff2508,2,2
3,SSCP-de792fe317a6ab5d,2,2
3,SSCP-debd807e797fb696,2,2
3,SSCP-dec9896ef1a9d434,2,2
3,SSCP-df0f7069fcda8166,2,2
3,SSCP-df1551d92452d376,2,2
3,SSCP-df3520251dcfcd0f,2,2
3,SSCP-df3a2e9f1bcdd426,2,2
3,SSCP-df42b46d8cacff77,2,2
3,SSCP-df7f01cb45e4597e,2,2
3,SSCP-dfdc688f7aca9e79,2,2
3,SSCP-dfdc9002404f68c1,2,2
3,SSCP-e02f5b40582d518f,2,2
3,SSCP-e03872d0c826f5f8,2,2
3,SSCP-e03ccafb022beba0,2,2
3,SSCP-e0677ab16778bb74,2,2
3,SSCP-e06e4a17daec1de8,2,2
3,SSCP-e07ddad74fe9f1f6,2,2
3,SSCP-e0967d3ecc24d649,2,2
3,SSCP-e0e389f64cac0805,2,2
3,SSCP-e0f2a32db50b4df3,2,2
3,SSCP-e124f8fde1311ed4,2,2
3,SSCP-e1487edd866f9eb0,2,2
3,SSCP-e14b3c40eff57836,2,2
3,SSCP-e16f4425bb3c2a7c,2,2
3,SSCP-e187c1aac4df28d3,2,2
3,SSCP-e1bb9b8b1c3a7aef,2,2
3,SSCP-e21432e77f3a4b75,2,2
3,SSCP-e2445277d9858d88,2,2
3,SSCP-e24cc5ecf3bf8bf6,2,2
3,SSCP-e25be8c8dab5d73d,2,2
3,SSCP-e296b72d472376ba,2,2
3,SSCP-e2ed8565043546b8,2,2
3,SSCP-e2f13cf8549a72cc,2,2
3,SSCP-e2f48312dfad9b80,2,2
3,SSCP-e344f6b203558a9f,2,2
3,SSCP-e35d014015bc53f9,2,2
3,SSCP-e3998734694134b4,2,2
3,SSCP-e39caa6b45c3b00a,2,2
3,SSCP-e424cf7448640560,2,2
3,SSCP-e46bc7bcfe09023a,2,2
3,SSCP-e48d32133bf84b06,2,2
3,SSCP-e4a10296b94dc1be,2,2
3,SSCP-e4c43945a6eff4a2,2,2
3,SSCP-e4e4f1885483a48f,2,2
3,SSCP-e4ed03d16211a155,2,2
3,SSCP-e4f82ae4226e3c8b,2,2
3,SSCP-e506010c6b99ceb4,2,2
3,SSCP-e5321e429070d5e8,2,2
3,SSCP-e54e1d6f460d5e4e,2,2
3,SSCP-e581e6d7a7ab90f0,2,2
3,SSCP-e5894b9d74dc9d4f,2,2
3,SSCP-e5d2b5231e3ac8ec,2,2
3,SSCP-e61c644d5fdeef20,2,2
3,SSCP-e662eda3fbd348ce,2,2
3,SSCP-e6809fbc821ef4ef,2,2
3,SSCP-e74a39f6a8a2acfa,2,2
3,SSCP-e78a4804dcada6e7,2,2
3,SSCP-e7c453a09120b26a,2,2
3,SSCP-e806d5c75900f10c,2,2
3,SSCP-e860ee4df46cc6d1,2,2
3,SSCP-e866a325c66c7a60,2,2
3,SSCP-e877ee0529545ea0,2,2
3,SSCP-e8941f5b32c28be2,2,2
3,SSCP-e90d9b70d53501de,2,2
3,SSCP-e96d3b33b601f3bc,2,2
3,SSCP-e96fc34668b8bee5,2,2
3,SSCP-e9b2af3d0546cb3c,2,2
3,SSCP-e9f238ab29e7a218,2,2
3,SSCP-ea1653bad3e9b117,2,2
3,SSCP-ea360add17f58efb,2,2
3,SSCP-ea7dc2e7c8255df2,2,2
3,SSCP-eaa15c7c973e0997,2,2
3,SSCP-eaf156cb0e8f4deb,2,2
3,SSCP-eb19c538414934ae,2,2
3,SSCP-eb419c599868652b,2,2
3,SSCP-ebd899bc4ba7955d,2,2
3,SSCP-ebf8aa409abae191,2,2
3,SSCP-ec339333cd5dab63,2,2
3,SSCP-ec74cbe09a81fd95,2,2
3,SSCP-ec7939fc05595bf8,2,2
3,SSCP-ecf19c15cb41a6d6,2,2
3,SSCP-ed0d954a7302d522,2,2
3,SSCP-ed1fd5e7755f06bd,2,2
3,SSCP-ed89a7a979b52d39,2,2
3,SSCP-edaef592bf2400f3,2,2
3,SSCP-edddc4b3939ed2e5,2,2
3,SSCP-edf69e8a3b14ca02,2,2
3,SSCP-ee2faaec72aed960,2,2
3,SSCP-ee3502256d7e2248,2,2
3,SSCP-ee44ccac2d7fe452,2,2
3,SSCP-ee5df92dd011784a,2,2
3,SSCP-ee7213a7b7bbfd54,2,2
